image_path,label
poor_family_758.jpg,True
poor_family_980.jpg,True
poor_family_1706.jpg,True
poor_family_2227.jpg,True
poor_family_770.jpg,True
poor_family_1048.jpg,False
poor_family_764.jpg,False
poor_family_2233.jpg,True
poor_family_1909.jpg,True
poor_family_943.jpg,True
poor_family_1935.jpg,True
poor_family_1921.jpg,False
poor_family_1276.jpg,True
poor_family_2019.jpg,True
poor_family_1510.jpg,True
poor_family_1504.jpg,True
poor_family_1262.jpg,True
poor_family_2025.jpg,True
poor_family_2031.jpg,True
poor_family_1538.jpg,True
poor_family_566.jpg,True
poor_family_599.jpg,True
poor_family_1289.jpg,True
poor_family_1288.jpg,True
poor_family_598.jpg,True
poor_family_567.jpg,False
poor_family_1539.jpg,True
poor_family_2030.jpg,True
poor_family_2024.jpg,True
poor_family_573.jpg,True
poor_family_1263.jpg,True
poor_family_1277.jpg,True
poor_family_1511.jpg,False
poor_family_2018.jpg,False
poor_family_1920.jpg,True
poor_family_1934.jpg,True
poor_family_942.jpg,True
poor_family_1908.jpg,True
poor_family_956.jpg,True
poor_family_2232.jpg,True
poor_family_765.jpg,False
poor_family_771.jpg,False
poor_family_2226.jpg,False
poor_family_1049.jpg,True
poor_family_1061.jpg,False
poor_family_1707.jpg,True
poor_family_981.jpg,True
poor_family_759.jpg,True
poor_family_1713.jpg,True
poor_family_995.jpg,True
poor_family_1075.jpg,True
poor_family_1854.jpg,True
poor_family_1840.jpg,True
poor_family_836.jpg,True
poor_family_1868.jpg,False
poor_family_822.jpg,True
poor_family_1129.jpg,True
poor_family_611.jpg,True
poor_family_1897.jpg,True
poor_family_605.jpg,True
poor_family_1883.jpg,False
poor_family_2352.jpg,True
poor_family_1115.jpg,True
poor_family_1673.jpg,True
poor_family_639.jpg,True
poor_family_1667.jpg,True
poor_family_1101.jpg,True
poor_family_2187.jpg,True
poor_family_2193.jpg,True
poor_family_2144.jpg,False
poor_family_2150.jpg,True
poor_family_1459.jpg,False
poor_family_2178.jpg,False
poor_family_1471.jpg,True
poor_family_1317.jpg,True
poor_family_1303.jpg,False
poor_family_1465.jpg,False
poor_family_1315.jpg,True
poor_family_1473.jpg,True
poor_family_1467.jpg,True
poor_family_1301.jpg,True
poor_family_1329.jpg,True
poor_family_2146.jpg,True
poor_family_2152.jpg,True
poor_family_2185.jpg,False
poor_family_2191.jpg,True
poor_family_1498.jpg,True
poor_family_1671.jpg,True
poor_family_1117.jpg,True
poor_family_1103.jpg,False
poor_family_1665.jpg,False
poor_family_1895.jpg,True
poor_family_613.jpg,True
poor_family_1881.jpg,True
poor_family_607.jpg,True
poor_family_834.jpg,True
poor_family_820.jpg,True
poor_family_1856.jpg,True
poor_family_808.jpg,True
poor_family_1842.jpg,True
poor_family_983.jpg,True
poor_family_1705.jpg,True
poor_family_1063.jpg,False
poor_family_1077.jpg,False
poor_family_997.jpg,True
poor_family_2218.jpg,True
poor_family_767.jpg,True
poor_family_2230.jpg,True
poor_family_2224.jpg,False
poor_family_773.jpg,True
poor_family_940.jpg,True
poor_family_798.jpg,True
poor_family_954.jpg,True
poor_family_1922.jpg,True
poor_family_1088.jpg,True
poor_family_968.jpg,False
poor_family_1936.jpg,True
poor_family_1261.jpg,False
poor_family_559.jpg,True
poor_family_1275.jpg,True
poor_family_2032.jpg,True
poor_family_571.jpg,True
poor_family_2026.jpg,True
poor_family_1249.jpg,True
poor_family_2027.jpg,True
poor_family_570.jpg,True
poor_family_1248.jpg,True
poor_family_564.jpg,False
poor_family_2033.jpg,True
poor_family_1512.jpg,True
poor_family_1260.jpg,True
poor_family_558.jpg,True
poor_family_1506.jpg,True
poor_family_1089.jpg,False
poor_family_1937.jpg,False
poor_family_1923.jpg,True
poor_family_955.jpg,True
poor_family_799.jpg,True
poor_family_941.jpg,False
poor_family_772.jpg,True
poor_family_2225.jpg,False
poor_family_2231.jpg,True
poor_family_1738.jpg,True
poor_family_766.jpg,True
poor_family_1076.jpg,True
poor_family_996.jpg,True
poor_family_1704.jpg,True
poor_family_982.jpg,True
poor_family_1062.jpg,True
poor_family_809.jpg,False
poor_family_1857.jpg,True
poor_family_821.jpg,True
poor_family_835.jpg,True
poor_family_606.jpg,True
poor_family_1658.jpg,True
poor_family_612.jpg,True
poor_family_1894.jpg,True
poor_family_1102.jpg,True
poor_family_1116.jpg,True
poor_family_1499.jpg,True
poor_family_2184.jpg,True
poor_family_2153.jpg,True
poor_family_2147.jpg,False
poor_family_1300.jpg,False
poor_family_1314.jpg,True
poor_family_1472.jpg,True
poor_family_2143.jpg,False
poor_family_1338.jpg,True
poor_family_2157.jpg,False
poor_family_1476.jpg,False
poor_family_1310.jpg,True
poor_family_1304.jpg,True
poor_family_1462.jpg,True
poor_family_1489.jpg,True
poor_family_2180.jpg,True
poor_family_1648.jpg,False
poor_family_616.jpg,True
poor_family_1890.jpg,True
poor_family_1884.jpg,True
poor_family_1112.jpg,False
poor_family_1674.jpg,True
poor_family_1660.jpg,True
poor_family_1106.jpg,True
poor_family_1853.jpg,True
poor_family_819.jpg,True
poor_family_831.jpg,True
poor_family_825.jpg,True
poor_family_762.jpg,True
poor_family_2235.jpg,False
poor_family_2221.jpg,True
poor_family_776.jpg,False
poor_family_1728.jpg,True
poor_family_1066.jpg,False
poor_family_1700.jpg,False
poor_family_986.jpg,True
poor_family_1714.jpg,True
poor_family_992.jpg,True
poor_family_1072.jpg,False
poor_family_1099.jpg,False
poor_family_979.jpg,False
poor_family_1927.jpg,False
poor_family_945.jpg,True
poor_family_951.jpg,False
poor_family_789.jpg,True
poor_family_2037.jpg,True
poor_family_560.jpg,False
poor_family_1258.jpg,True
poor_family_574.jpg,True
poor_family_2023.jpg,True
poor_family_1502.jpg,True
poor_family_1264.jpg,True
poor_family_1270.jpg,True
poor_family_1516.jpg,True
poor_family_1271.jpg,True
poor_family_549.jpg,True
poor_family_1517.jpg,True
poor_family_1503.jpg,True
poor_family_1265.jpg,True
poor_family_2022.jpg,True
poor_family_575.jpg,True
poor_family_561.jpg,True
poor_family_2036.jpg,True
poor_family_1259.jpg,True
poor_family_788.jpg,True
poor_family_950.jpg,True
poor_family_1932.jpg,True
poor_family_1098.jpg,True
poor_family_1926.jpg,True
poor_family_978.jpg,True
poor_family_993.jpg,True
poor_family_1715.jpg,True
poor_family_1073.jpg,True
poor_family_1067.jpg,True
poor_family_987.jpg,True
poor_family_2208.jpg,True
poor_family_1729.jpg,False
poor_family_777.jpg,True
poor_family_2234.jpg,False
poor_family_763.jpg,True
poor_family_824.jpg,True
poor_family_830.jpg,True
poor_family_818.jpg,True
poor_family_1846.jpg,True
poor_family_1852.jpg,False
poor_family_1661.jpg,True
poor_family_1107.jpg,False
poor_family_1113.jpg,True
poor_family_1675.jpg,True
poor_family_1885.jpg,False
poor_family_603.jpg,True
poor_family_1891.jpg,True
poor_family_617.jpg,True
poor_family_1649.jpg,False
poor_family_2195.jpg,True
poor_family_2181.jpg,True
poor_family_1488.jpg,False
poor_family_1305.jpg,True
poor_family_1463.jpg,True
poor_family_1477.jpg,False
poor_family_2156.jpg,False
poor_family_2142.jpg,True
poor_family_2154.jpg,True
poor_family_2140.jpg,True
poor_family_1449.jpg,True
poor_family_2168.jpg,True
poor_family_1461.jpg,False
poor_family_1307.jpg,True
poor_family_1313.jpg,True
poor_family_1475.jpg,True
poor_family_2197.jpg,False
poor_family_2183.jpg,False
poor_family_1139.jpg,True
poor_family_601.jpg,True
poor_family_1887.jpg,True
poor_family_615.jpg,False
poor_family_1105.jpg,True
poor_family_1663.jpg,False
poor_family_1677.jpg,True
poor_family_629.jpg,True
poor_family_1111.jpg,False
poor_family_1844.jpg,True
poor_family_2395.jpg,True
poor_family_1850.jpg,False
poor_family_1878.jpg,True
poor_family_826.jpg,True
poor_family_832.jpg,False
poor_family_2222.jpg,True
poor_family_775.jpg,False
poor_family_761.jpg,True
poor_family_2236.jpg,True
poor_family_1059.jpg,True
poor_family_1071.jpg,False
poor_family_749.jpg,True
poor_family_1717.jpg,True
poor_family_991.jpg,True
poor_family_1703.jpg,True
poor_family_985.jpg,False
poor_family_1065.jpg,True
poor_family_1930.jpg,True
poor_family_1924.jpg,True
poor_family_952.jpg,False
poor_family_946.jpg,True
poor_family_1918.jpg,True
poor_family_1529.jpg,False
poor_family_577.jpg,True
poor_family_2020.jpg,False
poor_family_563.jpg,True
poor_family_1515.jpg,True
poor_family_1267.jpg,True
poor_family_1501.jpg,True
poor_family_1298.jpg,False
poor_family_588.jpg,True
poor_family_589.jpg,True
poor_family_1299.jpg,True
poor_family_1266.jpg,True
poor_family_2009.jpg,False
poor_family_1500.jpg,True
poor_family_1514.jpg,True
poor_family_1272.jpg,False
poor_family_562.jpg,True
poor_family_2035.jpg,True
poor_family_2021.jpg,True
poor_family_576.jpg,True
poor_family_1528.jpg,True
poor_family_1919.jpg,True
poor_family_947.jpg,True
poor_family_953.jpg,True
poor_family_1925.jpg,True
poor_family_1931.jpg,True
poor_family_984.jpg,True
poor_family_1702.jpg,True
poor_family_1064.jpg,True
poor_family_1070.jpg,True
poor_family_990.jpg,False
poor_family_1716.jpg,False
poor_family_748.jpg,True
poor_family_2237.jpg,True
poor_family_760.jpg,True
poor_family_1058.jpg,False
poor_family_774.jpg,True
poor_family_2223.jpg,False
poor_family_833.jpg,True
poor_family_827.jpg,True
poor_family_1879.jpg,False
poor_family_1851.jpg,True
poor_family_1845.jpg,True
poor_family_1676.jpg,True
poor_family_1110.jpg,True
poor_family_1104.jpg,True
poor_family_1662.jpg,True
poor_family_1892.jpg,True
poor_family_614.jpg,False
poor_family_1138.jpg,True
poor_family_1886.jpg,True
poor_family_600.jpg,True
poor_family_2182.jpg,True
poor_family_2196.jpg,True
poor_family_1312.jpg,True
poor_family_1474.jpg,False
poor_family_1460.jpg,False
poor_family_2169.jpg,False
poor_family_1306.jpg,True
poor_family_1448.jpg,True
poor_family_2155.jpg,True
poor_family_1407.jpg,True
poor_family_1361.jpg,True
poor_family_1375.jpg,True
poor_family_1413.jpg,True
poor_family_2132.jpg,True
poor_family_2126.jpg,True
poor_family_1605.jpg,True
poor_family_883.jpg,True
poor_family_897.jpg,True
poor_family_1177.jpg,True
poor_family_1639.jpg,True
poor_family_667.jpg,False
poor_family_673.jpg,True
poor_family_698.jpg,True
poor_family_840.jpg,True
poor_family_854.jpg,True
poor_family_1836.jpg,False
poor_family_868.jpg,True
poor_family_1188.jpg,True
poor_family_1017.jpg,True
poor_family_1765.jpg,True
poor_family_1003.jpg,True
poor_family_713.jpg,True
poor_family_1995.jpg,True
poor_family_2244.jpg,True
poor_family_2250.jpg,True
poor_family_707.jpg,True
poor_family_1981.jpg,True
poor_family_1759.jpg,False
poor_family_934.jpg,True
poor_family_920.jpg,True
poor_family_2287.jpg,True
poor_family_908.jpg,True
poor_family_1956.jpg,True
poor_family_1942.jpg,True
poor_family_1573.jpg,True
poor_family_1215.jpg,False
poor_family_1201.jpg,True
poor_family_1567.jpg,False
poor_family_539.jpg,True
poor_family_2046.jpg,True
poor_family_511.jpg,True
poor_family_1229.jpg,True
poor_family_505.jpg,True
poor_family_2052.jpg,False
poor_family_2085.jpg,True
poor_family_2091.jpg,True
poor_family_1598.jpg,True
poor_family_1599.jpg,True
poor_family_2090.jpg,True
poor_family_2084.jpg,True
poor_family_2053.jpg,True
poor_family_504.jpg,True
poor_family_510.jpg,False
poor_family_2047.jpg,True
poor_family_1228.jpg,True
poor_family_1200.jpg,True
poor_family_538.jpg,True
poor_family_1566.jpg,False
poor_family_1572.jpg,True
poor_family_1214.jpg,True
poor_family_2292.jpg,False
poor_family_1943.jpg,True
poor_family_1957.jpg,True
poor_family_909.jpg,False
poor_family_2286.jpg,False
poor_family_921.jpg,True
poor_family_935.jpg,True
poor_family_1758.jpg,True
poor_family_1980.jpg,True
poor_family_706.jpg,False
poor_family_2251.jpg,True
poor_family_712.jpg,True
poor_family_1764.jpg,True
poor_family_1002.jpg,True
poor_family_1016.jpg,True
poor_family_1770.jpg,False
poor_family_2279.jpg,True
poor_family_869.jpg,False
poor_family_1837.jpg,True
poor_family_1189.jpg,True
poor_family_1823.jpg,True
poor_family_855.jpg,True
poor_family_841.jpg,True
poor_family_699.jpg,True
poor_family_672.jpg,False
poor_family_666.jpg,False
poor_family_1638.jpg,False
poor_family_896.jpg,True
poor_family_1610.jpg,False
poor_family_1176.jpg,True
poor_family_1604.jpg,True
poor_family_2127.jpg,True
poor_family_1374.jpg,True
poor_family_1412.jpg,False
poor_family_1406.jpg,False
poor_family_1360.jpg,True
poor_family_2119.jpg,True
poor_family_1410.jpg,True
poor_family_1376.jpg,True
poor_family_1362.jpg,True
poor_family_2125.jpg,False
poor_family_2131.jpg,True
poor_family_1438.jpg,False
poor_family_1389.jpg,False
poor_family_1612.jpg,True
poor_family_894.jpg,True
poor_family_1606.jpg,True
poor_family_880.jpg,False
poor_family_658.jpg,True
poor_family_1160.jpg,False
poor_family_1148.jpg,True
poor_family_670.jpg,True
poor_family_664.jpg,True
poor_family_1809.jpg,True
poor_family_857.jpg,True
poor_family_843.jpg,True
poor_family_1835.jpg,True
poor_family_1000.jpg,True
poor_family_738.jpg,True
poor_family_1766.jpg,True
poor_family_1772.jpg,False
poor_family_1014.jpg,True
poor_family_704.jpg,True
poor_family_1982.jpg,True
poor_family_710.jpg,True
poor_family_1996.jpg,True
poor_family_1028.jpg,False
poor_family_923.jpg,True
poor_family_937.jpg,False
poor_family_1969.jpg,True
poor_family_1799.jpg,False
poor_family_1941.jpg,False
poor_family_2284.jpg,False
poor_family_1955.jpg,True
poor_family_1564.jpg,True
poor_family_1202.jpg,True
poor_family_1216.jpg,True
poor_family_1570.jpg,True
poor_family_2079.jpg,False
poor_family_1558.jpg,False
poor_family_506.jpg,True
poor_family_2051.jpg,False
poor_family_2045.jpg,True
poor_family_512.jpg,False
poor_family_2092.jpg,True
poor_family_2086.jpg,True
poor_family_2087.jpg,True
poor_family_2093.jpg,True
poor_family_513.jpg,True
poor_family_2050.jpg,False
poor_family_507.jpg,False
poor_family_1217.jpg,True
poor_family_2078.jpg,True
poor_family_1571.jpg,True
poor_family_1565.jpg,True
poor_family_1203.jpg,True
poor_family_1954.jpg,True
poor_family_2291.jpg,True
poor_family_1940.jpg,False
poor_family_1798.jpg,True
poor_family_1968.jpg,True
poor_family_936.jpg,True
poor_family_922.jpg,True
poor_family_2246.jpg,True
poor_family_711.jpg,True
poor_family_1029.jpg,True
poor_family_1983.jpg,False
poor_family_705.jpg,True
poor_family_2252.jpg,True
poor_family_1773.jpg,True
poor_family_1001.jpg,False
poor_family_1767.jpg,True
poor_family_739.jpg,False
poor_family_1820.jpg,True
poor_family_1834.jpg,True
poor_family_842.jpg,True
poor_family_856.jpg,True
poor_family_1808.jpg,True
poor_family_665.jpg,True
poor_family_1149.jpg,False
poor_family_671.jpg,True
poor_family_659.jpg,False
poor_family_881.jpg,True
poor_family_1161.jpg,False
poor_family_1175.jpg,True
poor_family_895.jpg,True
poor_family_1613.jpg,True
poor_family_1388.jpg,True
poor_family_1439.jpg,False
poor_family_2130.jpg,True
poor_family_2124.jpg,True
poor_family_1363.jpg,True
poor_family_1405.jpg,True
poor_family_1411.jpg,True
poor_family_2118.jpg,True
poor_family_1377.jpg,True
